Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-13,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,1,0.0,0,0,17
2024-10-13,Indianapolis Colts,Tennessee Titans,Tennessee Titans,1,0.0,1,0,20
