Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-20,Houston Texans,Green Bay Packers,Ka'imi Fairbairn,Houston Texans,1,0,3,0
2024-10-20,Houston Texans,Green Bay Packers,Tommy Townsend,Houston Texans,0,0,0,0
2024-10-20,Houston Texans,Green Bay Packers,Brandon McManus,Green Bay Packers,3,0,1,0
2024-10-20,Houston Texans,Green Bay Packers,Daniel Whelan,Green Bay Packers,0,0,0,0
