Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-17,Minnesota Vikings,Tennessee Titans,1,4:39,Tennessee Titans,Nick Folk 30 yard field goal,0,3
2024-11-17,Minnesota Vikings,Tennessee Titans,1,3:16,Minnesota Vikings,Jordan Addison 47 yard pass from Sam Darnold (John Parker Romo kick),7,3
2024-11-17,Minnesota Vikings,Tennessee Titans,2,7:40,Minnesota Vikings,Sam Darnold 1 yard rush (John Parker Romo kick failed),13,3
2024-11-17,Minnesota Vikings,Tennessee Titans,2,1:41,Minnesota Vikings,John Parker Romo 40 yard field goal,16,3
2024-11-17,Minnesota Vikings,Tennessee Titans,3,7:00,Tennessee Titans,Nick Westbrook-Ikhine 98 yard pass from Will Levis (Nick Folk kick),16,10
2024-11-17,Minnesota Vikings,Tennessee Titans,3,3:15,Minnesota Vikings,Cam Akers 3 yard pass from Sam Darnold (John Parker Romo kick),23,10
2024-11-17,Minnesota Vikings,Tennessee Titans,4,14:08,Tennessee Titans,Nick Folk 43 yard field goal,23,13
