Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-09-08,Pittsburgh Steelers,Atlanta Falcons,18,10,137,133,270,89,137,226,1:00pm,N/A,N/A,retractable roof (closed),fieldturf
