Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,New York Giants,Cleveland Browns,1,14:49,Cleveland Browns,Amari Cooper 24 yard pass from Deshaun Watson (Dustin Hopkins kick),0,7
2024-09-22,New York Giants,Cleveland Browns,1,2:07,New York Giants,Devin Singletary 1 yard rush (Greg Joseph kick),7,7
2024-09-22,New York Giants,Cleveland Browns,2,1:44,New York Giants,Malik Nabers 3 yard pass from Daniel Jones (Greg Joseph kick),14,7
2024-09-22,New York Giants,Cleveland Browns,2,0:11,New York Giants,Malik Nabers 5 yard pass from Daniel Jones (Greg Joseph kick),21,7
2024-09-22,New York Giants,Cleveland Browns,4,11:33,Cleveland Browns,Amari Cooper 6 yard pass from Deshaun Watson (Jerry Jeudy pass from Deshaun Watson),21,15
