Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-12,Buffalo Bills,Miami Dolphins,1,9:49,Buffalo Bills,James Cook 17 yard pass from Josh Allen (Tyler Bass kick),7,0
2024-09-12,Buffalo Bills,Miami Dolphins,1,3:21,Miami Dolphins,De'Von Achane 5 yard pass from Tua Tagovailoa (Jason Sanders kick),7,7
2024-09-12,Buffalo Bills,Miami Dolphins,2,12:41,Buffalo Bills,Tyler Bass 43 yard field goal,10,7
2024-09-12,Buffalo Bills,Miami Dolphins,2,6:25,Buffalo Bills,James Cook 1 yard rush (Tyler Bass kick),17,7
2024-09-12,Buffalo Bills,Miami Dolphins,2,3:36,Buffalo Bills,James Cook 49 yard rush (Tyler Bass kick),24,7
2024-09-12,Buffalo Bills,Miami Dolphins,2,0:04,Miami Dolphins,Jason Sanders 34 yard field goal,24,10
2024-09-12,Buffalo Bills,Miami Dolphins,3,9:27,Buffalo Bills,Ja'Marcus Ingram 31 yard interception return (Tyler Bass kick),31,10
