Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-15,Los Angeles Rams,Arizona Cardinals,Los Angeles Rams,0,1.0,1,0,41
2024-09-15,Los Angeles Rams,Arizona Cardinals,Arizona Cardinals,0,5.0,2,1,10
