Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-11-10,Philadelphia Eagles,Dallas Cowboys,34,6,187,161,348,97,49,146,4:25pm,N/A,N/A,retractable roof (closed),matrixturf
