Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-08,Minnesota Vikings,New York Giants,1,7:16,New York Giants,Graham Gano 23 yard field goal,0,3
2024-09-08,Minnesota Vikings,New York Giants,1,3:50,Minnesota Vikings,Aaron Jones 3 yard rush (Will Reichard kick),7,3
2024-09-08,Minnesota Vikings,New York Giants,2,6:55,Minnesota Vikings,Justin Jefferson 3 yard pass from Sam Darnold (Will Reichard kick),14,3
2024-09-08,Minnesota Vikings,New York Giants,3,12:08,Minnesota Vikings,Jalen Nailor 21 yard pass from Sam Darnold (Will Reichard kick),21,3
2024-09-08,Minnesota Vikings,New York Giants,3,6:08,New York Giants,Graham Gano 50 yard field goal,21,6
2024-09-08,Minnesota Vikings,New York Giants,3,4:22,Minnesota Vikings,Andrew Van Ginkel 10 yard interception return (Will Reichard kick),28,6
