Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-03,Los Angeles Rams,Seattle Seahawks,Xavier Smith,Los Angeles Rams,0,0
2024-11-03,Los Angeles Rams,Seattle Seahawks,Blake Corum,Los Angeles Rams,0,0
2024-11-03,Los Angeles Rams,Seattle Seahawks,Dee Williams,Seattle Seahawks,0,0
2024-11-03,Los Angeles Rams,Seattle Seahawks,Laviska Shenault Jr.,Seattle Seahawks,0,0
