Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-27,Arizona Cardinals,Miami Dolphins,DeeJay Dallas,Arizona Cardinals,0,0
2024-10-27,Arizona Cardinals,Miami Dolphins,Malik Washington,Miami Dolphins,0,0
2024-10-27,Arizona Cardinals,Miami Dolphins,D'Wayne Eskridge,Miami Dolphins,0,0
