Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Philadelphia Eagles,New Orleans Saints,1,6:51,New Orleans Saints,Blake Grupe 34 yard field goal,0,3
2024-09-22,Philadelphia Eagles,New Orleans Saints,4,13:17,Philadelphia Eagles,Saquon Barkley 65 yard rush (Jake Elliott kick),7,3
2024-09-22,Philadelphia Eagles,New Orleans Saints,4,9:49,New Orleans Saints,Blake Grupe 38 yard field goal,7,6
2024-09-22,Philadelphia Eagles,New Orleans Saints,4,2:03,New Orleans Saints,Chris Olave 13 yard pass from Derek Carr (pass failed),7,12
2024-09-22,Philadelphia Eagles,New Orleans Saints,4,1:01,Philadelphia Eagles,Saquon Barkley 4 yard rush (Saquon Barkley run),15,12
