Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-20,New England Patriots,Jacksonville Jaguars,Joey Slye,New England Patriots,1,0,1,0
2024-10-20,New England Patriots,Jacksonville Jaguars,Bryce Baringer,New England Patriots,0,0,0,0
2024-10-20,New England Patriots,Jacksonville Jaguars,Cam Little,Jacksonville Jaguars,3,0,1,0
2024-10-20,New England Patriots,Jacksonville Jaguars,Logan Cooke,Jacksonville Jaguars,0,0,0,0
