Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-11-10,Pittsburgh Steelers,Washington Commanders,28,27,140,172,312,60,182,242,1:00pm,57,9,outdoors,grass
