Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-27,Baltimore Ravens,Cleveland Browns,Tylan Wallace,Baltimore Ravens,0,0
2024-10-27,Baltimore Ravens,Cleveland Browns,Chris Collier,Baltimore Ravens,0,0
2024-10-27,Baltimore Ravens,Cleveland Browns,Jaelon Darden,Cleveland Browns,0,0
2024-10-27,Baltimore Ravens,Cleveland Browns,Pierre Strong,Cleveland Browns,0,0
