Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-21,Pittsburgh Steelers,Cleveland Browns,2,10:53,Pittsburgh Steelers,Chris Boswell 48 yard field goal,3,0
2024-11-21,Pittsburgh Steelers,Cleveland Browns,2,4:00,Cleveland Browns,Nick Chubb 2 yard rush (Dustin Hopkins kick),3,7
2024-11-21,Pittsburgh Steelers,Cleveland Browns,2,0:40,Cleveland Browns,Dustin Hopkins 34 yard field goal,3,10
2024-11-21,Pittsburgh Steelers,Cleveland Browns,3,1:56,Pittsburgh Steelers,Chris Boswell 28 yard field goal,6,10
2024-11-21,Pittsburgh Steelers,Cleveland Browns,4,12:16,Cleveland Browns,Jameis Winston 2 yard rush (David Njoku pass from Jameis Winston),6,18
2024-11-21,Pittsburgh Steelers,Cleveland Browns,4,7:57,Pittsburgh Steelers,Jaylen Warren 3 yard rush (Chris Boswell kick),13,18
2024-11-21,Pittsburgh Steelers,Cleveland Browns,4,6:15,Pittsburgh Steelers,Calvin Austin III 23 yard pass from Russell Wilson (pass failed),19,18
2024-11-21,Pittsburgh Steelers,Cleveland Browns,4,0:57,Cleveland Browns,Nick Chubb 2 yard rush (pass failed),19,24
