Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-27,Atlanta Falcons,Tampa Bay Buccaneers,Younghoe Koo,Atlanta Falcons,4,0,1,1
2024-10-27,Atlanta Falcons,Tampa Bay Buccaneers,Bradley Pinion,Atlanta Falcons,0,0,0,0
2024-10-27,Atlanta Falcons,Tampa Bay Buccaneers,Chase McLaughlin,Tampa Bay Buccaneers,3,0,1,0
2024-10-27,Atlanta Falcons,Tampa Bay Buccaneers,Trenton Gill,Tampa Bay Buccaneers,0,0,0,0
