Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-04,Tampa Bay Buccaneers,Kansas City Chiefs,Trey Palmer,Tampa Bay Buccaneers,0,0
2024-11-04,Tampa Bay Buccaneers,Kansas City Chiefs,Bucky Irving,Tampa Bay Buccaneers,0,0
2024-11-04,Tampa Bay Buccaneers,Kansas City Chiefs,Mecole Hardman,Kansas City Chiefs,0,0
