Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-26,Dallas Cowboys,New York Giants,Dallas Cowboys,1,1.0,0,0,15
2024-09-26,Dallas Cowboys,New York Giants,New York Giants,0,1.0,1,0,20
