Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-21,Pittsburgh Steelers,Cleveland Browns,Cordarrelle Patterson,Pittsburgh Steelers,0,0
2024-11-21,Pittsburgh Steelers,Cleveland Browns,Jaylen Warren,Pittsburgh Steelers,0,0
2024-11-21,Pittsburgh Steelers,Cleveland Browns,Jerome Ford,Cleveland Browns,0,0
