Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-27,Dallas Cowboys,San Francisco 49ers,KaVontae Turpin,Dallas Cowboys,0,0
2024-10-27,Dallas Cowboys,San Francisco 49ers,Jacob Cowing,San Francisco 49ers,0,0
2024-10-27,Dallas Cowboys,San Francisco 49ers,Patrick Taylor,San Francisco 49ers,0,0
