Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-20,New York Jets,Pittsburgh Steelers,Xavier Gipson,New York Jets,0,0
2024-10-20,New York Jets,Pittsburgh Steelers,Isaiah Davis,New York Jets,0,0
2024-10-20,New York Jets,Pittsburgh Steelers,Calvin Austin III,Pittsburgh Steelers,0,0
