Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Kansas City Chiefs,Atlanta Falcons,1,11:07,Atlanta Falcons,Drake London 14 yard pass from Kirk Cousins (Younghoe Koo kick),0,7
2024-09-22,Kansas City Chiefs,Atlanta Falcons,2,8:45,Kansas City Chiefs,Rashee Rice 13 yard pass from Patrick Mahomes (Harrison Butker kick),7,7
2024-09-22,Kansas City Chiefs,Atlanta Falcons,2,6:37,Atlanta Falcons,Bijan Robinson 1 yard rush (Younghoe Koo kick),7,14
2024-09-22,Kansas City Chiefs,Atlanta Falcons,2,2:43,Kansas City Chiefs,Harrison Butker 53 yard field goal,10,14
2024-09-22,Kansas City Chiefs,Atlanta Falcons,2,0:06,Kansas City Chiefs,Harrison Butker 44 yard field goal,13,14
2024-09-22,Kansas City Chiefs,Atlanta Falcons,3,9:40,Kansas City Chiefs,Harrison Butker 21 yard field goal,16,14
2024-09-22,Kansas City Chiefs,Atlanta Falcons,3,1:16,Kansas City Chiefs,JuJu Smith-Schuster 13 yard pass from Patrick Mahomes (Harrison Butker kick failed),22,14
2024-09-22,Kansas City Chiefs,Atlanta Falcons,4,12:52,Atlanta Falcons,Younghoe Koo 54 yard field goal,22,17
