Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-11-17,Indianapolis Colts,New York Jets,28,27,91,241,332,91,162,253,1:00pm,62,4,outdoors,fieldturf
