Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-15,Pittsburgh Steelers,Denver Broncos,Pittsburgh Steelers,2,2.0,1,0,6
2024-09-15,Pittsburgh Steelers,Denver Broncos,Denver Broncos,0,2.0,0,0,13
