Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-21,Los Angeles Chargers,Arizona Cardinals,DeeJay Dallas,Arizona Cardinals,0,0
2024-10-21,Los Angeles Chargers,Arizona Cardinals,Greg Dortch,Arizona Cardinals,0,0
