Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-10-21,Los Angeles Chargers,Arizona Cardinals,15,17,59,336,395,181,145,326,9:00pm,N/A,N/A,retractable roof (open),grass
