Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-20,New England Patriots,Jacksonville Jaguars,Marcus Jones,New England Patriots,0,0
2024-10-20,New England Patriots,Jacksonville Jaguars,Antonio Gibson,New England Patriots,0,0
2024-10-20,New England Patriots,Jacksonville Jaguars,Parker Washington,Jacksonville Jaguars,0,1
