Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-27,Dallas Cowboys,San Francisco 49ers,Dallas Cowboys,0,1.0,2,0,30
2024-10-27,Dallas Cowboys,San Francisco 49ers,San Francisco 49ers,2,2.0,1,0,24
