Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-07,Cincinnati Bengals,Baltimore Ravens,Trenton Irwin,Cincinnati Bengals,0,0
2024-11-07,Cincinnati Bengals,Baltimore Ravens,Jermaine Burton,Cincinnati Bengals,0,0
2024-11-07,Cincinnati Bengals,Baltimore Ravens,Keaton Mitchell,Baltimore Ravens,0,0
