Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-11-10,Denver Broncos,Kansas City Chiefs,Denver Broncos,0,4.0,1,0,16
2024-11-10,Denver Broncos,Kansas City Chiefs,Kansas City Chiefs,0,2.0,0,0,14
