Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-08,Los Angeles Rams,Detroit Lions,1,4:50,Los Angeles Rams,Joshua Karty 41 yard field goal,3,0
2024-09-08,Los Angeles Rams,Detroit Lions,2,12:17,Detroit Lions,Jake Bates 25 yard field goal,3,3
2024-09-08,Los Angeles Rams,Detroit Lions,2,1:30,Detroit Lions,Jahmyr Gibbs 1 yard rush (Jake Bates kick),3,10
2024-09-08,Los Angeles Rams,Detroit Lions,3,10:29,Detroit Lions,Jameson Williams 52 yard pass from Jared Goff (Jake Bates kick),3,17
2024-09-08,Los Angeles Rams,Detroit Lions,3,3:33,Los Angeles Rams,Kyren Williams 2 yard rush (Joshua Karty kick),10,17
2024-09-08,Los Angeles Rams,Detroit Lions,4,12:32,Los Angeles Rams,Joshua Karty 26 yard field goal,13,17
2024-09-08,Los Angeles Rams,Detroit Lions,4,4:30,Los Angeles Rams,Cooper Kupp 9 yard pass from Matthew Stafford (Joshua Karty kick),20,17
2024-09-08,Los Angeles Rams,Detroit Lions,4,0:17,Detroit Lions,Jake Bates 32 yard field goal,20,20
2024-09-08,Los Angeles Rams,Detroit Lions,OT,5:19,Detroit Lions,David Montgomery 1 yard rush,20,26
