Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-11-03,Chicago Bears,Arizona Cardinals,Tory Taylor,Chicago Bears,0,0,0,0
2024-11-03,Chicago Bears,Arizona Cardinals,Cairo Santos,Chicago Bears,0,0,3,0
2024-11-03,Chicago Bears,Arizona Cardinals,Chad Ryland,Arizona Cardinals,3,0,2,0
2024-11-03,Chicago Bears,Arizona Cardinals,Blake Gillikin,Arizona Cardinals,0,0,0,0
