Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Justin Tucker,Baltimore Ravens,5,0,2,0
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Jordan Stout,Baltimore Ravens,0,0,0,0
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Chase McLaughlin,Tampa Bay Buccaneers,2,0,1,1
2024-10-21,Baltimore Ravens,Tampa Bay Buccaneers,Trenton Gill,Tampa Bay Buccaneers,0,0,0,0
