Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-29,Cleveland Browns,Las Vegas Raiders,1,5:38,Cleveland Browns,Blake Whiteheart 1 yard pass from Deshaun Watson (Dustin Hopkins kick),7,0
2024-09-29,Cleveland Browns,Las Vegas Raiders,1,0:35,Cleveland Browns,Dustin Hopkins 56 yard field goal,10,0
2024-09-29,Cleveland Browns,Las Vegas Raiders,2,9:50,Las Vegas Raiders,Tre Tucker 3 yard rush (Daniel Carlson kick),10,7
2024-09-29,Cleveland Browns,Las Vegas Raiders,2,2:52,Las Vegas Raiders,Daniel Carlson 52 yard field goal,10,10
2024-09-29,Cleveland Browns,Las Vegas Raiders,3,11:28,Las Vegas Raiders,Daniel Carlson 34 yard field goal,10,13
2024-09-29,Cleveland Browns,Las Vegas Raiders,3,5:23,Las Vegas Raiders,DJ Turner 18 yard rush (Daniel Carlson kick),10,20
2024-09-29,Cleveland Browns,Las Vegas Raiders,4,14:50,Cleveland Browns,Rodney McLeod 25 yard fumble return (Dustin Hopkins kick failed),16,20
