Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-11-17,Los Angeles Rams,New England Patriots,28,22,107,295,402,125,257,382,1:00pm,59,9,outdoors,fieldturf
