Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-11-11,Miami Dolphins,Los Angeles Rams,23,15,67,171,238,70,257,327,8:15pm,N/A,N/A,dome,matrixturf
