Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-09-08,New England Patriots,Cincinnati Bengals,16,10,170,120,290,70,154,224,1:00pm,66,5,outdoors,fieldturf
