Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-10,Pittsburgh Steelers,Washington Commanders,Calvin Austin III,Pittsburgh Steelers,0,0
2024-11-10,Pittsburgh Steelers,Washington Commanders,Cordarrelle Patterson,Pittsburgh Steelers,0,0
2024-11-10,Pittsburgh Steelers,Washington Commanders,Jaylen Warren,Pittsburgh Steelers,0,0
2024-11-10,Pittsburgh Steelers,Washington Commanders,Olamide Zaccheaus,Washington Commanders,0,0
2024-11-10,Pittsburgh Steelers,Washington Commanders,Austin Ekeler,Washington Commanders,0,0
