Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Los Angeles Chargers,Pittsburgh Steelers,1,2:46,Los Angeles Chargers,Quentin Johnston 27 yard pass from Justin Herbert (Cameron Dicker kick),7,0
2024-09-22,Los Angeles Chargers,Pittsburgh Steelers,2,10:17,Pittsburgh Steelers,Justin Fields 5 yard rush (Chris Boswell kick),7,7
2024-09-22,Los Angeles Chargers,Pittsburgh Steelers,2,3:13,Los Angeles Chargers,Cameron Dicker 28 yard field goal,10,7
2024-09-22,Los Angeles Chargers,Pittsburgh Steelers,3,9:05,Pittsburgh Steelers,Chris Boswell 38 yard field goal,10,10
2024-09-22,Los Angeles Chargers,Pittsburgh Steelers,4,14:14,Pittsburgh Steelers,Chris Boswell 30 yard field goal,10,13
2024-09-22,Los Angeles Chargers,Pittsburgh Steelers,4,7:02,Pittsburgh Steelers,Calvin Austin III 55 yard pass from Justin Fields (Chris Boswell kick),10,20
