Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-10,New York Giants,Carolina Panthers,Ihmir Smith-Marsette,New York Giants,0,0
2024-11-10,New York Giants,Carolina Panthers,Eric Gray,New York Giants,0,0
2024-11-10,New York Giants,Carolina Panthers,Raheem Blackshear,Carolina Panthers,0,0
2024-11-10,New York Giants,Carolina Panthers,David Moore,Carolina Panthers,0,0
