Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-09-29,Washington Commanders,Arizona Cardinals,Austin Seibert,Washington Commanders,4,0,2,0
2024-09-29,Washington Commanders,Arizona Cardinals,Tress Way,Washington Commanders,0,0,0,0
2024-09-29,Washington Commanders,Arizona Cardinals,Matt Prater,Arizona Cardinals,2,0,0,0
2024-09-29,Washington Commanders,Arizona Cardinals,Blake Gillikin,Arizona Cardinals,0,0,0,0
