Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-10-10,San Francisco 49ers,Seattle Seahawks,Jacob Cowing,San Francisco 49ers,0,0
2024-10-10,San Francisco 49ers,Seattle Seahawks,Deebo Samuel,San Francisco 49ers,0,0
2024-10-10,San Francisco 49ers,Seattle Seahawks,Patrick Taylor,San Francisco 49ers,0,0
2024-10-10,San Francisco 49ers,Seattle Seahawks,Laviska Shenault Jr.,Seattle Seahawks,1,0
2024-10-10,San Francisco 49ers,Seattle Seahawks,Dee Williams,Seattle Seahawks,0,0
