Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-10-28,New York Giants,Pittsburgh Steelers,New York Giants,0,4.0,1,0,26
2024-10-28,New York Giants,Pittsburgh Steelers,Pittsburgh Steelers,1,4.0,1,0,18
