Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-09-30,Tennessee Titans,Miami Dolphins,Nick Folk,Tennessee Titans,2,0,5,0
2024-09-30,Tennessee Titans,Miami Dolphins,Ryan Stonehouse,Tennessee Titans,0,0,0,0
2024-09-30,Tennessee Titans,Miami Dolphins,Jake Bailey,Miami Dolphins,0,0,0,0
2024-09-30,Tennessee Titans,Miami Dolphins,Jason Sanders,Miami Dolphins,0,0,2,0
