Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-27,Tennessee Titans,Detroit Lions,Nick Folk,Tennessee Titans,2,0,0,0
2024-10-27,Tennessee Titans,Detroit Lions,Ryan Stonehouse,Tennessee Titans,0,0,0,0
2024-10-27,Tennessee Titans,Detroit Lions,Jake Bates,Detroit Lions,7,0,1,0
2024-10-27,Tennessee Titans,Detroit Lions,Jack Fox,Detroit Lions,0,0,0,0
