Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-21,Los Angeles Chargers,Arizona Cardinals,JK Scott,Los Angeles Chargers,0,0,0,0
2024-10-21,Los Angeles Chargers,Arizona Cardinals,Cameron Dicker,Los Angeles Chargers,0,0,5,0
2024-10-21,Los Angeles Chargers,Arizona Cardinals,Chad Ryland,Arizona Cardinals,2,0,1,0
2024-10-21,Los Angeles Chargers,Arizona Cardinals,Blake Gillikin,Arizona Cardinals,0,0,0,0
