Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-10-13,Tampa Bay Buccaneers,New Orleans Saints,51,27,277,317,594,81,222,303,1:00pm,N/A,N/A,dome,sportturf
