Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-24,Arizona Cardinals,Seattle Seahawks,2,9:43,Arizona Cardinals,Chad Ryland 35 yard field goal,3,0
2024-11-24,Arizona Cardinals,Seattle Seahawks,2,1:14,Seattle Seahawks,Jaxon Smith-Njigba 3 yard pass from Geno Smith (Jason Myers kick),3,7
2024-11-24,Arizona Cardinals,Seattle Seahawks,3,7:12,Seattle Seahawks,Coby Bryant 69 yard interception return (Jason Myers kick failed),3,13
2024-11-24,Arizona Cardinals,Seattle Seahawks,4,10:08,Arizona Cardinals,Chad Ryland 22 yard field goal,6,13
2024-11-24,Arizona Cardinals,Seattle Seahawks,4,1:56,Seattle Seahawks,Jason Myers 50 yard field goal,6,16
