Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-17,Cincinnati Bengals,Los Angeles Chargers,Trenton Irwin,Cincinnati Bengals,0,0
2024-11-17,Cincinnati Bengals,Los Angeles Chargers,Jermaine Burton,Cincinnati Bengals,0,0
2024-11-17,Cincinnati Bengals,Los Angeles Chargers,Khalil Herbert,Cincinnati Bengals,0,0
2024-11-17,Cincinnati Bengals,Los Angeles Chargers,Derius Davis,Los Angeles Chargers,0,0
