Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-10-17,Denver Broncos,New Orleans Saints,33,10,225,164,389,97,174,271,8:15pm,N/A,N/A,dome,sportturf
