Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-31,Houston Texans,New York Jets,Ka'imi Fairbairn,Houston Texans,1,0,2,2
2024-10-31,Houston Texans,New York Jets,Tommy Townsend,Houston Texans,0,0,0,0
2024-10-31,Houston Texans,New York Jets,Riley Patterson,New York Jets,3,0,0,0
2024-10-31,Houston Texans,New York Jets,Thomas Morstead,New York Jets,0,0,0,0
