Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-29,Minnesota Vikings,Green Bay Packers,Minnesota Vikings,3,1.0,1,0,29
2024-09-29,Minnesota Vikings,Green Bay Packers,Green Bay Packers,1,2.0,2,0,31
