Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,Brandon Aubrey,Dallas Cowboys,2,0,2,1
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,Bryan Anger,Dallas Cowboys,0,0,0,0
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,Chris Boswell,Pittsburgh Steelers,2,0,1,0
2024-10-06,Dallas Cowboys,Pittsburgh Steelers,Corliss Waitman,Pittsburgh Steelers,0,0,0,0
