Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-10-06,New York Jets,Minnesota Vikings,1,7:41,Minnesota Vikings,Will Reichard 54 yard field goal,0,3
2024-10-06,New York Jets,Minnesota Vikings,1,2:18,Minnesota Vikings,Andrew Van Ginkel 63 yard interception return (Will Reichard kick),0,10
2024-10-06,New York Jets,Minnesota Vikings,2,3:58,Minnesota Vikings,C.J. Ham 2 yard rush (Will Reichard kick),0,17
2024-10-06,New York Jets,Minnesota Vikings,2,0:36,New York Jets,Allen Lazard 14 yard pass from Aaron Rodgers (Greg Zuerlein kick),7,17
2024-10-06,New York Jets,Minnesota Vikings,3,0:50,New York Jets,Greg Zuerlein 32 yard field goal,10,17
2024-10-06,New York Jets,Minnesota Vikings,4,12:07,Minnesota Vikings,Will Reichard 53 yard field goal,10,20
2024-10-06,New York Jets,Minnesota Vikings,4,6:04,New York Jets,Garrett Wilson 1 yard pass from Aaron Rodgers (Greg Zuerlein kick),17,20
2024-10-06,New York Jets,Minnesota Vikings,4,3:07,Minnesota Vikings,Will Reichard 41 yard field goal,17,23
