Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-10,Minnesota Vikings,Jacksonville Jaguars,1,7:56,Minnesota Vikings,John Parker Romo 45 yard field goal,3,0
2024-11-10,Minnesota Vikings,Jacksonville Jaguars,1,3:44,Jacksonville Jaguars,Mac Jones 1 yard rush (Cam Little kick),3,7
2024-11-10,Minnesota Vikings,Jacksonville Jaguars,3,1:42,Minnesota Vikings,John Parker Romo 33 yard field goal,6,7
2024-11-10,Minnesota Vikings,Jacksonville Jaguars,4,7:14,Minnesota Vikings,John Parker Romo 34 yard field goal,9,7
2024-11-10,Minnesota Vikings,Jacksonville Jaguars,4,4:22,Minnesota Vikings,John Parker Romo 29 yard field goal,12,7
