Date,Away Team,Home Team,Defense Team,Ints,Sacks,Fumbles,Def TDs,Points Allowed
2024-09-08,Los Angeles Rams,Detroit Lions,Los Angeles Rams,1,2.0,0,0,26
2024-09-08,Los Angeles Rams,Detroit Lions,Detroit Lions,1,2.0,0,0,20
