Date,Away Team,Home Team,Player,Player Team,Extra Points Made,Extra Points Missed,Field Goals Made,Field Goals Missed
2024-10-20,Carolina Panthers,Washington Commanders,Eddy Piñeiro,Carolina Panthers,1,0,0,0
2024-10-20,Carolina Panthers,Washington Commanders,Johnny Hekker,Carolina Panthers,0,0,0,0
2024-10-20,Carolina Panthers,Washington Commanders,Austin Seibert,Washington Commanders,4,0,4,0
2024-10-20,Carolina Panthers,Washington Commanders,Tress Way,Washington Commanders,0,0,0,0
