Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-10-13,Cincinnati Bengals,New York Giants,1,11:32,Cincinnati Bengals,Joe Burrow 47 yard rush (Evan McPherson kick),7,0
2024-10-13,Cincinnati Bengals,New York Giants,3,5:48,New York Giants,Tyrone Tracy 1 yard rush (Greg Joseph kick),7,7
2024-10-13,Cincinnati Bengals,New York Giants,3,0:41,Cincinnati Bengals,Evan McPherson 37 yard field goal,10,7
2024-10-13,Cincinnati Bengals,New York Giants,4,1:52,Cincinnati Bengals,Chase Brown 30 yard rush (Evan McPherson kick),17,7
