Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-09-22,Miami Dolphins,Seattle Seahawks,1,10:49,Seattle Seahawks,Jason Myers 56 yard field goal,0,3
2024-09-22,Miami Dolphins,Seattle Seahawks,1,6:44,Seattle Seahawks,Zach Charbonnet 4 yard rush (Jason Myers kick),0,10
2024-09-22,Miami Dolphins,Seattle Seahawks,1,0:11,Miami Dolphins,Jason Sanders 23 yard field goal,3,10
2024-09-22,Miami Dolphins,Seattle Seahawks,1,0:00,Seattle Seahawks,D.K. Metcalf 71 yard pass from Geno Smith (Jason Myers kick),3,17
2024-09-22,Miami Dolphins,Seattle Seahawks,4,4:55,Seattle Seahawks,Zach Charbonnet 10 yard rush (Jason Myers kick),3,24
