Date,Away Team,Home Team,Player,Player Team,Kick Return TD,Punt Return TD
2024-11-18,Houston Texans,Dallas Cowboys,Dameon Pierce,Houston Texans,0,0
2024-11-18,Houston Texans,Dallas Cowboys,Robert Woods,Houston Texans,0,0
2024-11-18,Houston Texans,Dallas Cowboys,KaVontae Turpin,Dallas Cowboys,0,0
