Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-10-06,Carolina Panthers,Chicago Bears,1,8:54,Carolina Panthers,Chuba Hubbard 38 yard rush (Eddy Piñeiro kick),7,0
2024-10-06,Carolina Panthers,Chicago Bears,1,5:44,Chicago Bears,D.J. Moore 34 yard pass from Caleb Williams (Cairo Santos kick),7,7
2024-10-06,Carolina Panthers,Chicago Bears,2,10:44,Chicago Bears,Roschon Johnson 1 yard rush (Cairo Santos kick),7,14
2024-10-06,Carolina Panthers,Chicago Bears,2,2:14,Chicago Bears,D'Andre Swift 1 yard rush (Cairo Santos kick),7,21
2024-10-06,Carolina Panthers,Chicago Bears,2,0:24,Chicago Bears,D.J. Moore 30 yard pass from Caleb Williams (Cairo Santos kick failed),7,27
2024-10-06,Carolina Panthers,Chicago Bears,3,6:25,Chicago Bears,Cairo Santos 33 yard field goal,7,30
2024-10-06,Carolina Panthers,Chicago Bears,3,2:10,Carolina Panthers,Eddy Piñeiro 27 yard field goal,10,30
2024-10-06,Carolina Panthers,Chicago Bears,4,4:23,Chicago Bears,Roschon Johnson 1 yard rush (pass failed),10,36
