Date,Away Team,Home Team,Quarter,Time,Scoring Team,Description,Away Team Score,Home Team Score
2024-11-17,Cleveland Browns,New Orleans Saints,1,9:54,New Orleans Saints,Taysom Hill 10 yard rush (Blake Grupe kick),0,7
2024-11-17,Cleveland Browns,New Orleans Saints,1,1:52,Cleveland Browns,Jerry Jeudy 89 yard pass from Jameis Winston (pass failed),6,7
2024-11-17,Cleveland Browns,New Orleans Saints,2,12:40,New Orleans Saints,Marquez Valdes-Scantling 71 yard pass from Derek Carr (Blake Grupe kick),6,14
2024-11-17,Cleveland Browns,New Orleans Saints,3,8:49,Cleveland Browns,Elijah Moore 30 yard pass from Jameis Winston (David Njoku pass from Jameis Winston),14,14
2024-11-17,Cleveland Browns,New Orleans Saints,4,13:22,New Orleans Saints,Taysom Hill 33 yard rush (Blake Grupe kick),14,21
2024-11-17,Cleveland Browns,New Orleans Saints,4,6:04,New Orleans Saints,Juwan Johnson 1 yard pass from Derek Carr (Blake Grupe kick),14,28
2024-11-17,Cleveland Browns,New Orleans Saints,4,2:26,New Orleans Saints,Taysom Hill 75 yard rush (Blake Grupe kick),14,35
