Date,Away Team,Home Team,Away Team Score,Home Team Score,Away Rushing Yards,Away Passing Yards,Away Total Yards,Home Rushing Yards,Home Passing Yards, Home Total Yards,Start Time,Temperature,Windspeed,Roof,Surface
2024-11-24,Philadelphia Eagles,Los Angeles Rams,37,20,314,167,481,92,198,290,8:20pm,N/A,N/A,dome,matrixturf
